205902745,4.07,1,NYS Math Exam 2011,1,2011
226464618,3.54,1,NYS Math Exam 2011,1,2011
204156715,4.01,1,NYS Math Exam 2011,1,2011
205831092,4.06,1,NYS Math Exam 2011,1,2011
205801749,4.12,1,NYS Math Exam 2011,1,2011
206007940,4.09,1,NYS Math Exam 2011,1,2011
205211246,4.09,1,NYS Math Exam 2011,1,2011
205801731,4.12,1,NYS Math Exam 2011,1,2011
205902802,4.17,1,NYS Math Exam 2011,1,2011
207356189,3.62,1,NYS Math Exam 2011,1,2011
207577321,4.07,1,NYS Math Exam 2011,1,2011
226588739,4.17,1,NYS Math Exam 2011,1,2011
207027301,4.27,1,NYS Math Exam 2011,1,2011
207975566,4.01,1,NYS Math Exam 2011,1,2011
206584500,3.50,1,NYS Math Exam 2011,1,2011
208191577,4.06,1,NYS Math Exam 2011,1,2011
215314188,3.77,1,NYS Math Exam 2011,1,2011
207676743,4.21,1,NYS Math Exam 2011,1,2011
206186934,3.54,1,NYS Math Exam 2011,1,2011
205933781,4.07,1,NYS Math Exam 2011,1,2011
206374647,3.69,1,NYS Math Exam 2011,1,2011
205902976,4.17,1,NYS Math Exam 2011,1,2011
205439243,4.02,1,NYS Math Exam 2011,1,2011
206605115,4.12,1,NYS Math Exam 2011,1,2011
205527765,3.77,1,NYS Math Exam 2011,1,2011
207676552,4.12,1,NYS Math Exam 2011,1,2011
205782873,4.27,1,NYS Math Exam 2011,1,2011
207406885,3.42,1,NYS Math Exam 2011,1,2011
205432735,4.17,1,NYS Math Exam 2011,1,2011
226587863,4.12,1,NYS Math Exam 2011,1,2011
215388158,4.14,1,NYS Math Exam 2011,1,2011
206012874,4.06,1,NYS Math Exam 2011,1,2011
207356163,3.15,1,NYS Math Exam 2011,1,2011
207865247,4.09,1,NYS Math Exam 2011,1,2011
205523509,4.17,1,NYS Math Exam 2011,1,2011
208121061,4.06,1,NYS Math Exam 2011,1,2011
207169939,4.09,1,NYS Math Exam 2011,1,2011
205782899,4.21,1,NYS Math Exam 2011,1,2011
205950611,3.50,1,NYS Math Exam 2011,1,2011
207175985,4.04,1,NYS Math Exam 2011,1,2011
207250119,3.85,1,NYS Math Exam 2011,1,2011
204151963,4.02,1,NYS Math Exam 2011,1,2011
206019101,4.17,1,NYS Math Exam 2011,1,2011
205022981,4.06,1,NYS Math Exam 2011,1,2011
206100083,4.02,1,NYS Math Exam 2011,1,2011
209610518,4.35,1,NYS Math Exam 2011,1,2011
205999139,4.21,1,NYS Math Exam 2011,1,2011
205999113,4.12,1,NYS Math Exam 2011,1,2011
205801350,4.06,1,NYS Math Exam 2011,1,2011
207129511,3.54,1,NYS Math Exam 2011,1,2011
207587585,4.07,1,NYS Math Exam 2011,1,2011
205933955,3.50,1,NYS Math Exam 2011,1,2011
206083206,4.01,1,NYS Math Exam 2011,1,2011
205933617,4.50,1,NYS Math Exam 2011,1,2011
208931436,4.09,1,NYS Math Exam 2011,1,2011
205801764,3.77,1,NYS Math Exam 2011,1,2011
205801772,4.14,1,NYS Math Exam 2011,1,2011
205454564,4.27,1,NYS Math Exam 2011,1,2011
205585789,4.35,1,NYS Math Exam 2011,1,2011
209181551,2.82,1,NYS Math Exam 2011,1,2011
205801301,3.69,1,NYS Math Exam 2011,1,2011
205782238,4.07,1,NYS Math Exam 2011,1,2011
205585805,3.69,1,NYS Math Exam 2011,1,2011
207212622,4.02,1,NYS Math Exam 2011,1,2011
207802505,3.96,1,NYS Math Exam 2011,1,2011
207355868,4.06,1,NYS Math Exam 2011,1,2011
205830730,4.02,1,NYS Math Exam 2011,1,2011
206078172,4.14,1,NYS Math Exam 2011,1,2011
214611071,4.04,1,NYS Math Exam 2011,1,2011
206649469,4.04,1,NYS Math Exam 2011,1,2011
207276205,4.27,1,NYS Math Exam 2011,1,2011
207175928,4.06,1,NYS Math Exam 2011,1,2011
205801798,3.96,1,NYS Math Exam 2011,1,2011
207276437,4.09,1,NYS Math Exam 2011,1,2011
207129313,4.14,1,NYS Math Exam 2011,1,2011
206626574,3.27,1,NYS Math Exam 2011,1,2011
207176330,4.07,1,NYS Math Exam 2011,1,2011
208120345,4.21,1,NYS Math Exam 2011,1,2011
206752313,4.01,1,NYS Math Exam 2011,1,2011
206720054,4.12,1,NYS Math Exam 2011,1,2011
207356395,3.69,1,NYS Math Exam 2011,1,2011
207201054,4.09,1,NYS Math Exam 2011,1,2011
204471940,3.27,1,NYS Math Exam 2011,1,2011
205950892,4.07,1,NYS Math Exam 2011,1,2011
205944788,4.12,1,NYS Math Exam 2011,1,2011
206541971,4.14,1,NYS Math Exam 2011,1,2011
206765901,3.08,1,NYS Math Exam 2011,1,2011
206483307,3.54,1,NYS Math Exam 2011,1,2011
206483570,4.06,1,NYS Math Exam 2011,1,2011
206795965,4.02,1,NYS Math Exam 2011,1,2011
205933690,4.12,1,NYS Math Exam 2011,1,2011
207756693,4.14,1,NYS Math Exam 2011,1,2011
215324674,3.10,1,NYS Math Exam 2011,1,2011
208313924,4.07,1,NYS Math Exam 2011,1,2011
208313619,3.10,1,NYS Math Exam 2011,1,2011
209181650,3.29,1,NYS Math Exam 2011,1,2011
207428384,4.28,1,NYS Math Exam 2011,1,2011
208716134,4.10,1,NYS Math Exam 2011,1,2011
207909169,4.07,1,NYS Math Exam 2011,1,2011
208790725,4.22,1,NYS Math Exam 2011,1,2011
208120527,4.05,1,NYS Math Exam 2011,1,2011
205632482,4.17,1,NYS Math Exam 2011,1,2011
206484495,4.03,1,NYS Math Exam 2011,1,2011
208187401,4.07,1,NYS Math Exam 2011,1,2011
208932939,4.10,1,NYS Math Exam 2011,1,2011
208694349,3.77,1,NYS Math Exam 2011,1,2011
207744327,4.14,1,NYS Math Exam 2011,1,2011
205982804,3.65,1,NYS Math Exam 2011,1,2011
208249698,4.03,1,NYS Math Exam 2011,1,2011
207169962,4.22,1,NYS Math Exam 2011,1,2011
208968206,4.03,1,NYS Math Exam 2011,1,2011
207275645,4.05,1,NYS Math Exam 2011,1,2011
219794922,4.22,1,NYS Math Exam 2011,1,2011
207389784,4.07,1,NYS Math Exam 2011,1,2011
207708793,4.17,1,NYS Math Exam 2011,1,2011
207648254,3.55,1,NYS Math Exam 2011,1,2011
207235425,4.14,1,NYS Math Exam 2011,1,2011
205977762,3.87,1,NYS Math Exam 2011,1,2011
207648361,4.28,1,NYS Math Exam 2011,1,2011
208338228,4.03,1,NYS Math Exam 2011,1,2011
207481102,4.14,1,NYS Math Exam 2011,1,2011
208819698,4.14,1,NYS Math Exam 2011,1,2011
208644062,4.22,1,NYS Math Exam 2011,1,2011
207779646,4.50,1,NYS Math Exam 2011,1,2011
231263948,,1,NYS Math Exam 2011,1,2011
208643486,3.23,1,NYS Math Exam 2011,1,2011
207481136,4.01,1,NYS Math Exam 2011,1,2011
207909607,4.07,1,NYS Math Exam 2011,1,2011
208420745,,1,NYS Math Exam 2011,1,2011
207085895,4.03,1,NYS Math Exam 2011,1,2011
205982861,3.48,1,NYS Math Exam 2011,1,2011
207389974,4.07,1,NYS Math Exam 2011,1,2011
208643932,4.14,1,NYS Math Exam 2011,1,2011
208314401,4.14,1,NYS Math Exam 2011,1,2011
207123951,4.37,1,NYS Math Exam 2011,1,2011
207424821,3.48,1,NYS Math Exam 2011,1,2011
207978800,4.22,1,NYS Math Exam 2011,1,2011
208819847,4.10,1,NYS Math Exam 2011,1,2011
207909060,3.42,1,NYS Math Exam 2011,1,2011
207234931,4.28,1,NYS Math Exam 2011,1,2011
208270595,4.22,1,NYS Math Exam 2011,1,2011
207647751,3.94,1,NYS Math Exam 2011,1,2011
